nombre,secretaria,dependencia,municipio,subsecretaria,direccion_general,descripcion, Identificación oficial,Identificación del Representante Legal o Apoderado Legal,CURP,RFC,CURP o RFC,Pasaporte,Número de Teléfono,Correo Electrónico,Cedula de Identificación Fiscal,Carnet,Acta de Nacimiento,Comprobante de domicilio,Certificado de estudios,Certificado Total de Estudios de la carrera,"Ser micro, pequeña o mediana empresa de los sectores",Ser persona moral (PM) o personas física,Radicar en el Estado de Hidalgo,Tener 60 años o más,Credencial del Instituto Nacional de las Personas Adultas Mayores (INAPAM). Original. ,Licencia de conducir,Examen de manejo,Tarjeta de migración,Certificado Medico,Orden medica,Titulo profesional,Cedula profesional,Curriculum,Cedula de registro,Registro Profesional Estatal,Carta protesta,Carta compromiso,Fotografía ,Solicitud / Oficio / Escrito libre,Comprobante de Pago,Boleta de pago predial y clave catastral,Avaluo catastral,fotografías actuales del predio,Titulo de propiedad,Calendario y presupuesto ,Tarjeta de circulación,Firma Electrónica,CFDI,Croquis de localización,Constancia de capacitación,Póliza de seguro ,Fotografía de la caratula con la información de la CVV,Fotografía de la última hoja de la bitácora,Fotografía del ultimo holograma de verificación,Factura original,Boleto,Factura de Motor (en caso de cambio). ,Juego de placas metálicas o Acta ante el M.P. por robo o extravío (especificando delantera y/o trasera). ,Protesta de decir verdad,Enlistar cursos impartidos,Ser egresado de Bachillerato Tecnológico o Instituciones de Educación Superior,Ser mayor de 18 años y menores de 29 años,Haber cubierto el 100% de los créditos que marca el programa educativo de la institución,Fianza,Comprobante de domicilio del fabricante,Tarjeton,Estados Financieros originales,estados de cuenta bancarios,expediente integrado,Formato con los datos generales de la Sociedad , Factura o carta factura anexando copia de la factura de origen.,"Factura, Refacturación, Factura Judicial, Título de propiedad o Acta levantada",Documento que acredite la legal estancia en el país en caso de ser vehículo de procedencia extranjera.,Constancia de cumplimiento de servicio social,Acta de examen profesional o constancia de no ser exigible,Oficio del juez,Constancias de No Infracción,Constancia de no afectación,Constancia ejidal,"Certificado médico, credencial vigente otorgada por el DIF o el CRIH que acredite la discapacidad ",contrato ó tabla pagaré,Factibilidades,Declaración normal y/o complementaria,Documento que acredite estar al corriente en el pago del impuesto predial,Bitácora de mantenimiento,Certificado de holograma,"Contrato de Compra-Venta, Cesión de Derechos o Carta Responsiva. ",Constancia de posesión,Constancia del Órgano Ejidal que acredite que no pertenece a bienes ejidales o comunales,Constancia que acredite que el inmueble no pertenece a bienes de dominio público,Plano y croquis,Certificado de no inscripción,Escritura pública del inmueble / contrato de arrendamiento / contrato de comodato,Copia de Identificación oficial con fotografía del Vendedor en su caso.,Certificado de antiguedad,Constancia de viabilidad ,Dictamen de impacto urbano y vial,Factibilidad de Riesgos,Evaluación de impacto ambiental,Copia certificada,copia auténtica de la denuncia ,Documento que acredite la propiedad de los terrenos,Georreferenciación del predio o parcela ,Licencia de uso de suelo,Constancia de uso de suelo,Acreditación de la personalidad jurídica,Términos de Referencia ,Autorización de uso de nombre o razón social,Bitácora de control de residuos de manejo especial,Información de la “Guía para la elaboración del plan de manejo”,Promesa de compraventa o cotización del equipo,Manifestación de Impacto Ambiental,"Instrumento para acreditar que se haya designado el representante legal para efectos fiscales,",Constancia de revalidación de estudios,Testimonio notarial,Copias auténticas de la carpeta de investigación instaurada ante el Ministerio Público,"copia autentica de la carpeta de investigación, reporte de robo, acta correspondiente de robo y/o acta de hechos de transito terrestrC",copia simple de acta de recuperación del vehículo,reporte de siniestro por la aseguradora,Documentos probatorios,Copia simple de facturas fiscales ,Constancias de taller mecánico,Estudio de Impacto en la Movilidad,Ficha universal de pago,Documentación que acredite la autorización para desarrollar la prestación de los servicios turísticos.,Carta constitutiva,Formato de revista,Oficio de autorización expedido por el Sistema de Transporte Convencional de Hidalgo.,"Archivo fotográfico del equipo de que se trate,",Carta de visto bueno,Receta médica expedida por la institución de salud pública,Declaración Provisional o Pago Definitivo de Impuestos Federales,Hoja de referencia,Documento de baja,Presentar la calca o fotografía del VIN impresa. ,Solicitud de protocolo de titulación,"Formato de Autorizaciones, Certificados y Visitas, debidamente requisitado",Certificado de libertad de gravamen,Conocer el monto de su base gravable y capturarla,Finiquito actualizado,Señalar que se trata de registro nuevo,Término para aplicar la renovación,Documentos que acreditan conocimientos,Registro como capacitador,Formato del diploma,Copia de la Carpeta básica,"Acta de Delimitación, Destino y Asignación de Tierras Ejidales",Copia del plano donde se ubica el sitio propuesto,Copia del acta de asamblea,Copia de la escritura pública.,Plano del polígono ,Escrito de solicitud de prórroga,Escrito de solicitud de ampliación de prórroga,Archivo fotográfico a color ,Documento que acredita la propiedad del vehiculo,"Aprobar la visita técnica de verificación o visita de supervisión,",Programa de prevención y atención de contingencias,Copia certificada o cotejada del contrato o convenio con cada una de las empresas,Copia certificada o cotejada en caso de presentar Contrato de Arrendamiento,"Licencia ambiental, Permiso y/o Autorización ambiental ",Opinión Técnica de Factibilidad en materia de protección civil,Plano arquitectonico,Plano topográfico con coordenadas,Estudio del Informe Preventivo,Planos con firma autógrafa del Director Responsable,Escrito que avale la nula afectación,Programa de rehabilitación ecológica,Autorización vigente por parte de la Secretaría de la Defensa Nacional.,Acto Impugnado,Dictamen Pericial,Pruebas documentales,Constancia de Notificación del acto impugnado,Solicitud de Dictamen,Croquis de localización,Carta poder,Poder Notarial o carta poder,Forma migratoria de la Autoridad Competente,Proyecto ,Anteproyecto arquitectónico,memoria descriptiva,Ficha técnica del equipo,Diagrama de bloque o flujo,Toma de huellas por parte del Consulado,Oficio del consulado dirigido a la PGJH,Curriculum de facturas ,"Registro ante el INSABI o su equivalente, IMSS o ISSSTE","Registro patronal en el Instituto Mexicano del Seguro
Social (IMSS)",Citatorio y/o Acta de Notificación del Crédito Fiscal,Documentación soporte de la garantía del interés fiscal,Declaración Anual del Impuesto Sobre la Renta (ISR),acta constitutiva y acta de poderes,Acta Constitutiva / Escritura,Estar inscrito en el Sistema Integral Tributario (e-sit) ,Accesar con usuario y con clave de acceso. ,Constancia de situación fiscal
Solicitud de Autorización de Bitácora y Expedición de Gafetes de Acreditación del Personal de los Centros de Verificación Vehicular,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"Identificarse como parte del personal que labora en la Unidad de Verificación Vehicular, así como es necesario.
La bitácora de operación y mantenimiento, la cual permite contar con un registro diario de la operación del Centro  de Verificación Vehicular, así como los incidentes presentados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reposición de Certificado de Verificación Vehicular,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"En caso de robo o extravío del certificado original anterior, podrá solicitar a la Secretaría de Medio Ambiente y Recursos Naturales de Hidalgo, la reposición de su certificado de verificación vehicular.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renovación de Autorización de Centros de Verificación Vehicular,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"Es la factibilidad técnica, legal y administrativa en la legislación ambiental y lineamientos para el Funcionamiento de la Red Estatal de Centros de Verificación Vehicular o Unidades de Verificación Vehicular, para la renovación de autorización de los centros de verificación vehicular o unidad de verificación vehicular.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opinión Técnica en Materia Ambiental,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,Documento mediante el cual se le da a conocer las obligaciones ambientales que deben cumplimentar un desarrollo y la factibilidad del mismo en congruencia con el ordenamiento ecológico del territorio.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obtención de la Autorización de Impacto Ambiental,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"De conformidad con el artículo 36 y 37 de la Ley para la Protección al Ambiente del Estado de Hidalgo, la evaluación de impacto ambiental es el procedimiento a través del cual la Secretaría evalúa y en su caso, establece las condiciones a que se sujetará la realización de las obras y actividades que realice el sector público o privado, con la finalidad de prevenir, evitar o reducir el desequilibrio ecológico o que rebasen los límites y condiciones establecidas en las disposiciones aplicables para proteger el ambiente.

De conformidad con el artículo 38 para obtener la Autorización de Impacto Ambiental, los interesados deberán presentar a la Secretaría un Informe Preventivo o una Manifestación de Impacto ambiental

De conformidad con el artículo 39 de la Ley para la Protección al Ambiente del Estado de Hidalgo, requerirá la presentación de un Informe Preventivo, cuando:

I. Existan normas técnicas ecológicas estatales u otras disposiciones que regulen las emisiones, las descargas, generación o disposición, el aprovechamiento de recursos naturales y, en general, todos los impactos ambientales relevantes que puedan producir las obras o actividades…”
II. Las obras o actividades de que se trate estén expresamente previstas en los planes de desarrollo urbano o programas de ordenamiento ecológico territorial aplicables, que hayan sido evaluados en materia del impacto ambiental por la Secretaría…”
III. Se instalen en zonas o parques industriales autorizados por la Secretaría en materia de impacto ambiental…”

Para obtener la autorización del Informe Preventivo Explotación de bancos pétreos e Industria ubicada en un Parque Industrial que cuente con Resolución en Materia de Impacto Ambiental, el promovente deberá presentar la documentación debidamente requisitada.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Modificación al Plan de Manejo de Residuos Sólidos de Manejo Especial,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"La Modificación del Plan de Manejo de Residuos de Manejo Especial, en conformidad con el artículo 40 fracción XXII inciso e, de la Ley Estatal de Derechos de Hidalgo, tiene la finalidad de informar algún cambio en su proceso que implique un aumento, reducción, alta o baja de un residuo de acuerdo a lo que se refiere en el Plan de Manejo de Residuos de Manejo Especial inicial.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donación de Planta Forestal para Reforestación,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,Apoyo con donación de planta a beneficiarios para la ejecución de obras de reforestación y restauración ecológica para contribuir con la preservación del medio ambiente a nivel estado.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Compulsa de documentos,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"Es la comparación de un documento con otro, para dar fe de que el mismo es copia fiel del original que se ha tenido a la vista.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bitácora de Operación de Equipos y Procesos Generadores de Emisiones a la Atmósfera,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"De conformidad con el artículo 132 fracción VII de la Ley para la Protección al Ambiente del Estado de Hidalgo, los sectores de jurisdicción estatal, que por su operación y funcionamiento emitan o puedan emitir ruidos que rebasen los límites máximos permisibles, olores, gases o partículas sólidas o líquidas a la atmósfera, deberán contar con una bitácora de operación y mantenimiento de sus equipos de combustión, proceso y control, a fin de que cuenten con una herramienta de verificación que permita conocer el porcentaje de eficiencia de actividades y equipos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Autorización de cambio de domicilio del Centro de Verificación Vehicular fijo,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"Es la factibilidad técnica, legal y administrativa soportada en la legislación ambiental y Lineamientos para el Funcionamiento de la Red Estatal de Centros de Verificación Vehicular, para el año 2025, primer semestre, para la autorización de cambio de domicilio de los Centros de Verificación Vehicular fijos en otro lugar, precisando que deberá ser dentro del mismo municipio en el que se encuentre autorizado su operación.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autorización de nuevas líneas de verificación vehicular,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"Es la factibilidad técnica, legal y administrativa soportada en la legislación ambiental y Lineamientos para el Funcionamiento de la Red Estatal de Centros de Verificación Vehicular, para la autorización de nuevas líneas de verificación vehicular.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autorización para cambio de titular del Centro de Verificación Vehicular,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"Es la factibilidad técnica, legal y administrativa soportada en la legislación ambiental y Lineamientos para el Funcionamiento de la Red Estatal de Centros de Verificación Vehicular, para el año 2025, primer semestre, para la autorización de cambio de titularidad de la Autorización del Centro de Verificación Vehicular.",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autorización para la Operación de Sitios de Disposición final de Residuos Provenientes de la Construcción,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"Dar a conocer al ciudadano las obligaciones ambientales que debe cumplir una escombrera o sitio de disposición final de residuos provenientes de la construcción y la factibilidad del mismo en congruencia con el Programa de Ordenamiento Ecológico del Territorio aplicable.

De acuerdo a lo señalado en el artículo 5 fracción XXX de la Ley General para la Prevención y Gestión Integral de Residuos, los residuos de manejo especial son aquellos generados en los procesos productivos, que no reúnen las características para ser considerados como peligrosos o como residuos sólidos urbanos, o que son producidos por grandes generadores de residuos sólidos urbanos.

En ese sentido, el artículo 19 de la Ley antes citada señala la clasificación de este tipo de residuos, considerando a los de la construcción, mantenimiento y demolición como residuos de manejo especial.

El tipo y composición de los residuos de la construcción tiene variaciones dependiendo de la actividad en que se realicen, que puede ser desde la demolición de una vivienda, la remodelación, la excavación de un predio, la construcción de una edificación o la construcción o mantenimiento de una calle, avenida o carretera.

Actualmente, dentro de los residuos generados en la construcción, los residuos de las excavaciones, el concreto, las tejas, los ladrillos y tabiques, tienen un gran potencial de re-aprovechamiento, sin embargo, son materiales que son dispuestos de manera inadecuada en tiraderos clandestinos o terrenos no regulados, ocasionando alteraciones de paisaje, contaminación de suelos y cuerpos de agua subterráneos y superficiales, y de forma importante, obligan al consumo de recursos naturales para la producción de nuevos materiales, al no ser valorizados adecuadamente y tener una segunda vida útil.

Derivado de lo antes expuesto, es importante contar con sitios autorizados que cuenten con las características constructivas y de operación para la adecuada disposición de este tipo de residuos.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autorización de Bitácora de Generación de Residuos de Manejo Especial,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"La Bitácora para Residuos de Manejo Especial, en conformidad con el artículo 157 de la Ley para la Protección al Ambiente del Estado de Hidalgo, tiene el propósito de llevar el registro del volumen de residuos de manejo especial que generan en sus procesos de producción los generadores de manejo especial.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prevención Social de la Violencia y la Delincuencia.,Secretaría de Seguridad Pública,Secretaría de Seguridad Pública,0,0,0,"Como parte de las estrategias en materia de Prevención Social de la Violencia y la Delincuencia, la Secretaría de Seguridad Pública implementa acciones dirigidas a la sociedad, priorizando a niñas, niños y adolescentes, a través de platicas, conferencias y talleres en los 84 municipios que conforman la Entidad, buscando sensibilizar a la población, con el propósito de mejorar su calidad de vida mediante la promoción de la cultura de legalidad y tolerancia, respeto a los derechos humanos así como abordar temas que permitan reducir los factores de riesgo que favorezcan la generación de violencia y delincuencia.

Programas de Prevención:
• Prevención del Acoso Escolar.
• Prevención de la Violencia contra la Mujer.
• Agente Preventivo.
• Taller de Defensa Personal.
• Prevención de las Adicciones.
• Gamers S.O.S usos y límites en los videojuegos.
• Diversos programas de seguridad en internet.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aprobación del Plan de Manejo Especial,Secretaría de Medio Ambiente y Recursos Naturales,Secretaría de Medio Ambiente y Recursos Naturales,0,0,0,"El Plan de Manejo de Residuos de Manejo Especial, en conformidad con el artículo 156 de la Ley para la Protección al Ambiente del Estado de Hidalgo, estable que las personas físicas o morales generadoras de residuos de manejo especial, deberán presentar sus planes y programas de manejo que definan acciones y medidas para la prevención, control, minimización, reutilización y reciclaje, así como su informe de avances y logros de forma semestral, cuyo objetivo es minimizar la generación y maximizar la valorización y aprovechamiento de los residuos, por lo que al lograr su implementación se incrementa la cantidad de residuos aprovechados, y como consecuencia se disminuye la carga sobre los recursos naturales y sobre la vida útil de los sitios de disposición final donde se disponen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
